packet_id,src_cn_node,dst_cn_node,time_s,distance_m,rx_power_dbm,path_loss_db,delay_ms,delivered,drop_reason,scenario_id,truth_boundary
NS3_PKT_000779,CN_001,CN_004,3600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000780,CN_001,CN_004,3600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D2_delegated_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000781,CN_001,CN_004,0.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000782,CN_001,CN_004,0.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000783,CN_001,CN_004,0.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000784,CN_001,CN_004,0.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000785,CN_001,CN_004,300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000786,CN_001,CN_004,300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000787,CN_001,CN_004,300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000788,CN_001,CN_004,300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000789,CN_001,CN_004,600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000790,CN_001,CN_004,600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000791,CN_001,CN_004,600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000792,CN_001,CN_004,600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000793,CN_001,CN_004,900.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000794,CN_001,CN_004,900.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000795,CN_001,CN_004,900.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000796,CN_001,CN_004,900.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000797,CN_001,CN_004,1200.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000798,CN_001,CN_004,1200.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000799,CN_001,CN_004,1200.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000800,CN_001,CN_004,1200.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000801,CN_001,CN_004,1500.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000802,CN_001,CN_004,1500.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000803,CN_001,CN_004,1500.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000804,CN_001,CN_004,1500.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000805,CN_001,CN_004,1800.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000806,CN_001,CN_004,1800.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000807,CN_001,CN_004,1800.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000808,CN_001,CN_004,1800.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000809,CN_001,CN_004,2100.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000810,CN_001,CN_004,2100.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000811,CN_001,CN_004,2100.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000812,CN_001,CN_004,2100.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000813,CN_001,CN_004,2400.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000814,CN_001,CN_004,2400.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000815,CN_001,CN_004,2400.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000816,CN_001,CN_004,2400.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000817,CN_001,CN_004,2700.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000818,CN_001,CN_004,2700.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000819,CN_001,CN_004,2700.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000820,CN_001,CN_004,2700.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000821,CN_001,CN_004,3000.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000822,CN_001,CN_004,3000.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000823,CN_001,CN_004,3000.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000824,CN_001,CN_004,3000.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000825,CN_001,CN_004,3300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000826,CN_001,CN_004,3300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000827,CN_001,CN_004,3300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000828,CN_001,CN_004,3300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000829,CN_001,CN_004,3600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000830,CN_001,CN_004,3600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000831,CN_001,CN_004,3600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000832,CN_001,CN_004,3600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D3_no_comm_expired_packet,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000833,CN_001,CN_004,0.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000834,CN_001,CN_004,0.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000835,CN_001,CN_004,0.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000836,CN_001,CN_004,0.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000837,CN_001,CN_004,300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000838,CN_001,CN_004,300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000839,CN_001,CN_004,300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000840,CN_001,CN_004,300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000841,CN_001,CN_004,600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000842,CN_001,CN_004,600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000843,CN_001,CN_004,600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000844,CN_001,CN_004,600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000845,CN_001,CN_004,900.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000846,CN_001,CN_004,900.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000847,CN_001,CN_004,900.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000848,CN_001,CN_004,900.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000849,CN_001,CN_004,1200.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000850,CN_001,CN_004,1200.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000851,CN_001,CN_004,1200.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000852,CN_001,CN_004,1200.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000853,CN_001,CN_004,1500.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000854,CN_001,CN_004,1500.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000855,CN_001,CN_004,1500.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000856,CN_001,CN_004,1500.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000857,CN_001,CN_004,1800.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000858,CN_001,CN_004,1800.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000859,CN_001,CN_004,1800.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000860,CN_001,CN_004,1800.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000861,CN_001,CN_004,2100.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000862,CN_001,CN_004,2100.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000863,CN_001,CN_004,2100.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000864,CN_001,CN_004,2100.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000865,CN_001,CN_004,2400.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000866,CN_001,CN_004,2400.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000867,CN_001,CN_004,2400.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000868,CN_001,CN_004,2400.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000869,CN_001,CN_004,2700.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000870,CN_001,CN_004,2700.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000871,CN_001,CN_004,2700.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000872,CN_001,CN_004,2700.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000873,CN_001,CN_004,3000.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000874,CN_001,CN_004,3000.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000875,CN_001,CN_004,3000.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000876,CN_001,CN_004,3000.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000877,CN_001,CN_004,3300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000878,CN_001,CN_004,3300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000879,CN_001,CN_004,3300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000880,CN_001,CN_004,3300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000881,CN_001,CN_004,3600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000882,CN_001,CN_004,3600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000883,CN_001,CN_004,3600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000884,CN_001,CN_004,3600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D4_mixed_swarm,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000885,CN_001,CN_004,0.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000886,CN_001,CN_004,0.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000887,CN_001,CN_004,0.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000888,CN_001,CN_004,0.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000889,CN_001,CN_004,300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000890,CN_001,CN_004,300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000891,CN_001,CN_004,300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000892,CN_001,CN_004,300.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000893,CN_001,CN_004,600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000894,CN_001,CN_004,600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000895,CN_001,CN_004,600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000896,CN_001,CN_004,600.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000897,CN_001,CN_004,900.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000898,CN_001,CN_004,900.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000899,CN_001,CN_004,900.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000900,CN_001,CN_004,900.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000901,CN_001,CN_004,1200.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000902,CN_001,CN_004,1200.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000903,CN_001,CN_004,1200.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000904,CN_001,CN_004,1200.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000905,CN_001,CN_004,1500.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000906,CN_001,CN_004,1500.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000907,CN_001,CN_004,1500.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000908,CN_001,CN_004,1500.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000909,CN_001,CN_004,1800.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000910,CN_001,CN_004,1800.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000911,CN_001,CN_004,1800.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000912,CN_001,CN_004,1800.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000913,CN_001,CN_004,2100.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000914,CN_001,CN_004,2100.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000915,CN_001,CN_004,2100.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000916,CN_001,CN_004,2100.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000917,CN_001,CN_004,2400.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000918,CN_001,CN_004,2400.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000919,CN_001,CN_004,2400.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000920,CN_001,CN_004,2400.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000921,CN_001,CN_004,2700.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000922,CN_001,CN_004,2700.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000923,CN_001,CN_004,2700.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
NS3_PKT_000924,CN_001,CN_004,2700.000000,3255.764119,-101.519329,141.519329,0.693527,1,delivered,D5_reconnect_reconcile,ns3_log_distance_rf_replay_not_mac_or_interference_validation
